Bill_ID,Timestamp,Date,Customer_ID,Purchased_Products,Total_Amount,Transaction_Count
B3555,15:30,2025-02-05,C2655,"Eggs,Butter",190,1
B3556,16:16,2025-02-05,C2656,"Bread,Cheese,Soap",210,1
B3557,15:00,2025-02-05,C2657,"Soap,Onions,Milk",135,1
B3558,09:54,2025-02-05,C2658,"Tomato,Soap",80,1
B3559,14:42,2025-02-05,C2659,"Onions,Butter,Rice,Shampoo,Tomato",325,1
B3560,08:30,2025-02-05,C2660,"Soap,Tomato",80,1
B3561,19:04,2025-02-05,C2661,"Tomato,Bread,Eggs,Butter",260,1
B3562,14:55,2025-02-05,C2662,"Soap,Tomato,Cheese,Onions,Rice,Butter",405,1
B3563,17:40,2025-02-05,C2663,"Cheese,Onions,Bread,Tomato",215,1
B3564,14:28,2025-02-05,C2664,"Eggs,Milk,Shampoo",240,1
B3565,09:11,2025-02-05,C2665,"Tomato,Onions",55,1
B3566,17:57,2025-02-05,C2666,"Shampoo,Butter,Bread,Eggs,Cheese",440,1
B3567,15:47,2025-02-05,C2667,"Rice,Bread,Milk,Cheese,Shampoo,Tomato",420,1
B3568,11:42,2025-02-06,C2668,"Butter,Rice,Eggs,Tomato,Shampoo,Soap",440,1
B3569,12:05,2025-02-06,C2669,"Shampoo,Onions,Cheese",235,1
B3570,19:10,2025-02-06,C2670,"Rice,Soap,Shampoo,Cheese",340,1
B3571,18:09,2025-02-06,C2671,"Onions,Milk",85,1
B3572,19:44,2025-02-06,C2672,"Cheese,Eggs",210,1
B3573,11:06,2025-02-06,C2673,"Rice,Milk,Shampoo",230,1
B3574,12:05,2025-02-06,C2674,"Eggs,Cheese",210,1
B3575,15:38,2025-02-06,C2675,"Butter,Cheese,Eggs,Milk,Soap",420,1
B3576,13:46,2025-02-06,C2676,"Onions,Eggs,Shampoo",205,1
B3577,10:16,2025-02-06,C2677,"Shampoo,Eggs,Rice,Bread",300,1
B3578,16:50,2025-02-06,C2678,"Eggs,Rice,Tomato,Soap,Shampoo,Milk",400,1
B3579,13:24,2025-02-06,C2679,"Milk,Shampoo,Butter,Soap,Rice",380,1
B3580,18:18,2025-02-06,C2680,"Onions,Soap,Tomato,Eggs,Butter,Cheese",415,1
B3581,16:05,2025-02-06,C2681,"Rice,Onions,Bread,Tomato,Butter",275,1
B3582,13:56,2025-02-06,C2682,"Rice,Soap,Milk,Bread",230,1
B3583,17:58,2025-02-06,C2683,"Rice,Shampoo,Cheese,Butter,Onions",415,1
B3584,19:37,2025-02-06,C2684,"Milk,Tomato,Onions,Butter,Rice",295,1
B3585,09:38,2025-02-06,C2685,"Bread,Eggs",130,1
B3586,12:42,2025-02-06,C2686,"Shampoo,Soap,Milk",200,1
B3587,08:08,2025-02-06,C2687,"Milk,Eggs,Rice",230,1
B3588,13:45,2025-02-06,C2688,"Butter,Milk,Cheese,Bread",320,1
B3589,10:59,2025-02-06,C2689,"Shampoo,Eggs,Soap",230,1
B3590,08:04,2025-02-06,C2690,"Butter,Eggs,Soap,Cheese,Rice",440,1
B3591,15:44,2025-02-06,C2691,"Bread,Milk,Shampoo,Soap,Butter,Eggs",430,1
B3592,15:51,2025-02-06,C2692,"Milk,Cheese,Shampoo,Onions,Bread,Eggs",425,1
B3593,11:42,2025-02-06,C2693,"Butter,Soap,Onions,Tomato,Rice,Cheese",405,1
B3594,12:35,2025-02-06,C2694,"Shampoo,Rice,Soap,Butter,Milk,Bread",420,1
B3595,13:49,2025-02-06,C2695,"Butter,Milk,Bread,Soap,Onions,Shampoo",365,1
B3596,11:54,2025-02-06,C2696,"Bread,Tomato,Eggs,Rice,Onions",265,1
B3597,09:18,2025-02-06,C2697,"Milk,Cheese,Butter,Tomato,Eggs",400,1
B3598,08:30,2025-02-06,C2698,"Shampoo,Onions",115,1
B3599,09:09,2025-02-06,C2699,"Onions,Eggs,Tomato,Butter",245,1
B3600,16:41,2025-02-06,C2700,"Bread,Butter",140,1
B3601,13:11,2025-02-06,C2701,"Cheese,Butter,Eggs,Bread",350,1
B3602,08:05,2025-02-06,C2702,"Soap,Eggs,Butter,Onions,Rice",345,1
B3603,08:41,2025-02-06,C2703,"Eggs,Butter,Tomato",220,1
B3604,08:15,2025-02-06,C2704,"Cheese,Eggs,Bread",250,1
B3605,10:09,2025-02-06,C2705,"Cheese,Butter",220,1
B3606,16:10,2025-02-06,C2706,"Cheese,Onions,Eggs,Soap",285,1
B3607,15:33,2025-02-07,C2707,"Soap,Butter",150,1
B3608,12:47,2025-02-07,C2708,"Cheese,Butter,Eggs,Milk,Soap",420,1
B3609,15:06,2025-02-07,C2709,"Rice,Shampoo",170,1
B3610,13:27,2025-02-07,C2710,"Cheese,Eggs",210,1
B3611,18:56,2025-02-07,C2711,"Rice,Shampoo,Soap,Milk",280,1
B3612,15:45,2025-02-07,C2712,"Milk,Cheese,Butter,Soap",330,1
B3613,16:19,2025-02-07,C2713,"Shampoo,Milk,Rice,Soap",280,1
B3614,16:20,2025-02-07,C2714,"Eggs,Onions,Milk,Butter,Shampoo,Cheese",485,1
B3615,11:46,2025-02-07,C2715,"Soap,Eggs",140,1
B3616,11:40,2025-02-07,C2716,"Shampoo,Butter,Soap,Onions",265,1
B3617,14:53,2025-02-07,C2717,"Rice,Butter,Cheese,Bread,Eggs",430,1
B3618,17:56,2025-02-07,C2718,"Milk,Bread,Eggs,Butter,Cheese",410,1
B3619,09:04,2025-02-07,C2719,"Milk,Tomato,Onions,Cheese",235,1
B3620,13:07,2025-02-07,C2720,"Rice,Eggs,Shampoo,Cheese",380,1
B3621,18:09,2025-02-07,C2721,"Milk,Soap,Onions,Cheese,Tomato,Shampoo",375,1
B3622,15:36,2025-02-07,C2722,"Eggs,Onions,Butter,Soap,Cheese,Tomato",415,1
B3623,19:46,2025-02-07,C2723,"Onions,Milk,Eggs,Cheese",295,1
B3624,16:24,2025-02-07,C2724,"Milk,Shampoo,Rice,Soap",280,1
B3625,11:16,2025-02-07,C2725,"Milk,Soap,Cheese,Butter,Bread",370,1
B3626,13:44,2025-02-07,C2726,"Butter,Milk,Eggs,Onions",275,1
B3627,16:09,2025-02-07,C2727,"Butter,Soap",150,1
B3628,18:26,2025-02-08,C2728,"Tomato,Cheese,Soap",200,1
B3629,13:16,2025-02-08,C2729,"Tomato,Eggs,Onions,Milk",205,1
B3630,17:00,2025-02-08,C2730,"Eggs,Onions,Milk,Tomato,Cheese,Shampoo",415,1
B3631,08:46,2025-02-08,C2731,"Butter,Bread,Soap",190,1
B3632,14:01,2025-02-08,C2732,"Cheese,Bread",160,1
B3633,13:54,2025-02-08,C2733,"Butter,Soap",150,1
B3634,08:36,2025-02-08,C2734,"Butter,Bread,Rice",220,1
B3635,15:42,2025-02-08,C2735,"Eggs,Soap,Rice,Cheese",340,1
B3636,09:14,2025-02-08,C2736,"Onions,Milk,Eggs",175,1
B3637,15:41,2025-02-08,C2737,"Butter,Bread,Onions",165,1
B3638,11:39,2025-02-08,C2738,"Onions,Tomato,Rice,Shampoo,Milk",285,1
B3639,12:42,2025-02-08,C2739,"Shampoo,Rice,Milk,Soap,Onions,Bread",345,1
B3640,17:08,2025-02-08,C2740,"Shampoo,Butter,Eggs,Tomato,Onions",335,1
B3641,08:40,2025-02-08,C2741,"Tomato,Soap,Rice,Butter,Onions,Milk",345,1
B3642,18:40,2025-02-08,C2742,"Milk,Onions,Butter",185,1
B3643,19:22,2025-02-08,C2743,"Cheese,Eggs,Onions",235,1
B3644,10:00,2025-02-08,C2744,"Onions,Bread",65,1
B3645,09:13,2025-02-08,C2745,"Onions,Rice",105,1
B3646,18:49,2025-02-08,C2746,"Bread,Rice,Soap,Butter",270,1
B3647,19:09,2025-02-08,C2747,"Eggs,Bread,Rice,Onions",235,1
B3648,13:53,2025-02-08,C2748,"Butter,Milk,Shampoo,Onions,Soap",325,1
B3649,11:59,2025-02-08,C2749,"Butter,Shampoo,Cheese,Bread,Soap,Milk",460,1
B3650,12:31,2025-02-08,C2750,"Shampoo,Tomato,Butter,Soap,Cheese",390,1
B3651,16:05,2025-02-08,C2751,"Milk,Soap,Cheese,Onions,Bread",295,1
B3652,19:25,2025-02-08,C2752,"Tomato,Eggs,Onions,Shampoo,Butter",335,1
B3653,16:32,2025-02-08,C2753,"Milk,Soap,Tomato,Cheese,Onions,Butter",385,1
B3654,16:46,2025-02-08,C2754,"Shampoo,Onions,Bread",155,1
B3655,18:59,2025-02-08,C2755,"Butter,Shampoo,Rice,Onions",295,1
B3656,15:45,2025-02-08,C2756,"Shampoo,Butter,Milk,Tomato",280,1
B3657,09:50,2025-02-08,C2757,"Onions,Soap",75,1
B3658,16:22,2025-02-08,C2758,"Eggs,Onions,Milk,Tomato,Rice",285,1
B3659,14:08,2025-02-08,C2759,"Bread,Onions,Rice,Tomato",175,1
B3660,11:30,2025-02-08,C2760,"Tomato,Shampoo",120,1
B3661,12:08,2025-02-08,C2761,"Milk,Rice,Eggs,Shampoo,Butter,Soap",470,1
B3662,11:35,2025-02-08,C2762,"Soap,Rice,Milk,Onions",215,1
B3663,17:10,2025-02-08,C2763,"Shampoo,Eggs",180,1
B3664,18:22,2025-02-08,C2764,"Bread,Shampoo,Eggs",220,1
B3665,16:08,2025-02-08,C2765,"Tomato,Rice",110,1
B3666,14:49,2025-02-08,C2766,"Onions,Soap,Milk,Bread,Eggs,Rice",345,1
B3667,16:14,2025-02-09,C2767,"Milk,Tomato,Rice",170,1
B3668,17:22,2025-02-09,C2768,"Cheese,Butter,Tomato,Soap,Onions,Shampoo",415,1
B3669,09:28,2025-02-09,C2769,"Eggs,Shampoo",180,1
B3670,12:40,2025-02-09,C2770,"Soap,Onions,Shampoo,Milk,Eggs,Tomato",345,1
B3671,08:09,2025-02-09,C2771,"Bread,Tomato",70,1
B3672,11:05,2025-02-09,C2772,"Cheese,Tomato,Shampoo,Eggs",330,1
B3673,14:45,2025-02-09,C2773,"Bread,Milk,Cheese,Onions",245,1
B3674,17:14,2025-02-09,C2774,"Onions,Eggs,Milk,Soap,Tomato,Rice",335,1
B3675,19:51,2025-02-09,C2775,"Bread,Eggs,Rice,Soap,Onions,Cheese",405,1
B3676,13:22,2025-02-09,C2776,"Milk,Eggs,Tomato,Bread,Butter,Shampoo",410,1
B3677,14:49,2025-02-09,C2777,"Shampoo,Tomato",120,1
B3678,17:50,2025-02-09,C2778,"Tomato,Butter,Milk,Cheese,Eggs,Bread",440,1
B3679,11:35,2025-02-09,C2779,"Eggs,Shampoo,Onions",205,1
B3680,09:38,2025-02-09,C2780,"Butter,Eggs",190,1
B3681,17:24,2025-02-09,C2781,"Butter,Tomato,Rice",210,1
B3682,15:20,2025-02-09,C2782,"Onions,Butter,Shampoo,Cheese,Bread,Tomato",405,1
B3683,13:13,2025-02-09,C2783,"Butter,Cheese",220,1
B3684,13:31,2025-02-09,C2784,"Eggs,Bread,Shampoo,Rice,Milk,Butter",460,1
B3685,11:05,2025-02-09,C2785,"Cheese,Eggs",210,1
B3686,16:52,2025-02-09,C2786,"Shampoo,Onions,Cheese,Milk",295,1
B3687,08:35,2025-02-09,C2787,"Tomato,Bread,Onions,Milk,Soap,Eggs",295,1
B3688,10:06,2025-02-09,C2788,"Onions,Rice,Bread",145,1
B3689,09:24,2025-02-09,C2789,"Shampoo,Cheese",210,1
B3690,08:58,2025-02-09,C2790,"Tomato,Milk,Bread,Rice",210,1
B3691,17:33,2025-02-09,C2791,"Rice,Bread,Cheese",240,1
B3692,18:43,2025-02-09,C2792,"Shampoo,Milk",150,1
B3693,18:54,2025-02-09,C2793,"Onions,Cheese,Shampoo,Butter,Milk",395,1
B3694,09:19,2025-02-09,C2794,"Eggs,Soap,Cheese,Onions",285,1
B3695,13:34,2025-02-09,C2795,"Soap,Cheese,Butter,Milk",330,1
B3696,19:58,2025-02-09,C2796,"Rice,Eggs,Cheese,Tomato,Soap",370,1
B3697,10:05,2025-02-09,C2797,"Butter,Soap,Bread,Cheese,Shampoo,Tomato",430,1
B3698,11:50,2025-02-09,C2798,"Shampoo,Soap,Tomato",170,1
B3699,12:39,2025-02-09,C2799,"Milk,Butter,Onions,Eggs,Tomato,Bread",345,1
B3700,10:39,2025-02-09,C2800,"Cheese,Rice",200,1
B3701,18:31,2025-02-09,C2801,"Cheese,Tomato,Shampoo,Eggs,Soap",380,1
B3702,10:50,2025-02-09,C2802,"Onions,Butter,Bread,Shampoo",255,1
B3703,13:38,2025-02-09,C2803,"Soap,Milk,Onions",135,1
B3704,08:40,2025-02-09,C2804,"Tomato,Eggs,Soap,Cheese",290,1
B3705,10:46,2025-02-09,C2805,"Shampoo,Cheese,Eggs,Soap,Milk",410,1
B3706,11:58,2025-02-09,C2806,"Shampoo,Rice,Milk,Cheese,Soap",400,1
B3707,16:06,2025-02-09,C2807,"Milk,Butter,Shampoo",250,1
B3708,15:58,2025-02-09,C2808,"Tomato,Eggs,Shampoo,Soap",260,1
B3709,15:39,2025-02-09,C2809,"Bread,Shampoo,Soap,Rice,Tomato",290,1
B3710,12:14,2025-02-09,C2810,"Soap,Shampoo,Tomato,Bread,Rice",290,1
B3711,17:52,2025-02-09,C2811,"Bread,Shampoo,Cheese",250,1
B3712,16:28,2025-02-09,C2812,"Soap,Bread,Onions,Shampoo,Cheese,Butter",425,1
B3713,19:50,2025-02-09,C2813,"Butter,Soap,Milk,Rice,Eggs",380,1
B3714,19:38,2025-02-10,C2814,"Eggs,Bread,Soap,Butter,Onions",305,1
B3715,08:43,2025-02-10,C2815,"Butter,Cheese,Soap,Rice",350,1
B3716,16:03,2025-02-10,C2816,"Cheese,Shampoo,Milk,Onions,Soap,Eggs",435,1
B3717,19:35,2025-02-10,C2817,"Onions,Shampoo,Butter,Milk,Tomato,Soap",355,1
B3718,13:43,2025-02-10,C2818,"Eggs,Rice,Milk,Cheese",350,1
B3719,16:23,2025-02-10,C2819,"Shampoo,Milk,Butter,Onions",275,1
B3720,14:30,2025-02-10,C2820,"Milk,Butter",160,1
B3721,12:04,2025-02-10,C2821,"Rice,Tomato,Onions,Soap",185,1
B3722,09:19,2025-02-10,C2822,"Butter,Shampoo",190,1
B3723,13:48,2025-02-10,C2823,"Tomato,Soap,Bread,Milk,Onions,Eggs",295,1
B3724,18:08,2025-02-10,C2824,"Butter,Tomato,Eggs,Onions",245,1
B3725,08:21,2025-02-10,C2825,"Milk,Eggs,Cheese,Tomato,Onions,Butter",425,1
B3726,10:35,2025-02-10,C2826,"Soap,Rice",130,1
B3727,14:04,2025-02-10,C2827,"Tomato,Eggs,Soap,Onions,Milk,Rice",335,1
B3728,14:15,2025-02-10,C2828,"Rice,Milk,Cheese,Onions,Butter",385,1
B3729,12:22,2025-02-10,C2829,"Onions,Rice,Bread,Soap,Eggs",285,1
B3730,10:44,2025-02-10,C2830,"Shampoo,Rice,Tomato,Milk",260,1
B3731,16:58,2025-02-10,C2831,"Rice,Cheese",200,1
B3732,15:47,2025-02-10,C2832,"Cheese,Tomato",150,1
B3733,09:39,2025-02-10,C2833,"Bread,Onions,Rice,Milk,Cheese",325,1
B3734,17:54,2025-02-10,C2834,"Eggs,Bread,Milk",190,1
B3735,08:54,2025-02-10,C2835,"Cheese,Soap",170,1
B3736,17:28,2025-02-10,C2836,"Eggs,Bread,Tomato,Onions,Cheese,Rice",385,1
B3737,11:58,2025-02-10,C2837,"Soap,Rice",130,1
B3738,09:10,2025-02-10,C2838,"Rice,Butter,Shampoo,Soap",320,1
B3739,12:29,2025-02-10,C2839,"Butter,Eggs,Shampoo,Rice,Cheese,Milk",540,1
B3740,08:05,2025-02-10,C2840,"Shampoo,Eggs,Soap,Bread,Rice",350,1
B3741,08:17,2025-02-10,C2841,"Shampoo,Milk,Onions,Eggs",265,1
B3742,09:13,2025-02-10,C2842,"Bread,Soap",90,1
B3743,10:58,2025-02-10,C2843,"Tomato,Soap,Bread,Milk,Eggs,Shampoo",360,1
B3744,17:06,2025-02-11,C2844,"Rice,Shampoo,Tomato",200,1
B3745,17:38,2025-02-11,C2845,"Soap,Bread",90,1
B3746,12:17,2025-02-11,C2846,"Soap,Onions,Cheese,Rice",275,1
B3747,08:37,2025-02-11,C2847,"Rice,Milk,Eggs",230,1
B3748,15:43,2025-02-11,C2848,"Shampoo,Rice",170,1
B3749,11:35,2025-02-11,C2849,"Shampoo,Tomato,Milk,Cheese,Eggs,Butter",490,1
B3750,10:35,2025-02-11,C2850,"Shampoo,Eggs,Cheese,Butter,Rice",480,1
B3751,19:15,2025-02-11,C2851,"Milk,Tomato,Shampoo,Butter,Rice",360,1
B3752,18:59,2025-02-11,C2852,"Cheese,Tomato",150,1
B3753,08:24,2025-02-11,C2853,"Cheese,Soap,Bread,Onions,Tomato",265,1
B3754,08:25,2025-02-11,C2854,"Butter,Milk,Onions,Shampoo,Eggs",365,1
B3755,12:40,2025-02-11,C2855,"Bread,Cheese,Soap,Shampoo,Milk,Tomato",390,1
B3756,08:02,2025-02-11,C2856,"Tomato,Rice,Onions,Bread,Milk",235,1
B3757,12:47,2025-02-11,C2857,"Bread,Rice,Butter",220,1
B3758,09:44,2025-02-11,C2858,"Eggs,Shampoo,Butter",280,1
B3759,13:21,2025-02-11,C2859,"Shampoo,Eggs,Milk",240,1
B3760,19:25,2025-02-11,C2860,"Rice,Soap,Shampoo,Tomato",250,1
B3761,10:18,2025-02-11,C2861,"Onions,Milk,Eggs,Bread,Rice,Cheese",415,1
B3762,18:11,2025-02-11,C2862,"Tomato,Soap",80,1
B3763,19:31,2025-02-11,C2863,"Eggs,Soap",140,1
B3764,14:07,2025-02-11,C2864,"Rice,Shampoo",170,1
B3765,14:44,2025-02-11,C2865,"Shampoo,Rice,Milk,Bread,Butter,Onions",395,1
B3766,17:45,2025-02-11,C2866,"Butter,Shampoo,Milk",250,1
B3767,15:23,2025-02-11,C2867,"Bread,Rice,Soap",170,1
B3768,12:55,2025-02-11,C2868,"Rice,Butter,Bread,Eggs,Cheese,Milk",490,1
B3769,18:01,2025-02-11,C2869,"Rice,Shampoo,Tomato,Soap",250,1
B3770,16:51,2025-02-11,C2870,"Shampoo,Rice,Milk",230,1
B3771,15:33,2025-02-11,C2871,"Shampoo,Milk,Cheese",270,1
B3772,10:27,2025-02-11,C2872,"Butter,Cheese,Soap,Tomato",300,1
B3773,09:27,2025-02-11,C2873,"Butter,Rice,Shampoo",270,1
B3774,10:08,2025-02-11,C2874,"Soap,Cheese,Rice,Bread,Milk,Eggs",440,1
B3775,10:18,2025-02-11,C2875,"Soap,Bread",90,1
B3776,09:08,2025-02-11,C2876,"Cheese,Onions,Shampoo",235,1
B3777,17:06,2025-02-11,C2877,"Eggs,Milk",150,1
B3778,15:42,2025-02-11,C2878,"Soap,Bread,Onions,Butter",215,1
B3779,13:01,2025-02-11,C2879,"Onions,Butter,Soap",175,1
B3780,08:11,2025-02-11,C2880,"Cheese,Eggs,Rice,Bread,Butter,Shampoo",520,1
B3781,18:57,2025-02-11,C2881,"Milk,Butter,Bread,Onions,Cheese,Tomato",375,1
B3782,17:09,2025-02-11,C2882,"Butter,Shampoo,Rice,Soap,Eggs,Onions",435,1
B3783,17:20,2025-02-11,C2883,"Rice,Cheese,Shampoo",290,1
B3784,12:50,2025-02-11,C2884,"Onions,Bread,Tomato,Butter",195,1
B3785,15:43,2025-02-11,C2885,"Shampoo,Eggs,Tomato,Soap,Rice",340,1
B3786,16:59,2025-02-11,C2886,"Eggs,Cheese,Bread,Rice",330,1
B3787,14:47,2025-02-11,C2887,"Soap,Butter,Cheese,Eggs",360,1
B3788,15:57,2025-02-12,C2888,"Bread,Shampoo,Butter,Onions,Cheese,Milk",435,1
B3789,12:39,2025-02-12,C2889,"Shampoo,Tomato,Soap",170,1
B3790,18:49,2025-02-12,C2890,"Shampoo,Onions,Cheese,Soap,Eggs,Tomato",405,1
B3791,12:22,2025-02-12,C2891,"Rice,Onions,Tomato,Milk",195,1
B3792,17:19,2025-02-12,C2892,"Tomato,Rice,Butter,Cheese,Eggs",420,1
B3793,17:50,2025-02-12,C2893,"Onions,Soap",75,1
B3794,16:48,2025-02-12,C2894,"Milk,Butter,Cheese,Tomato,Soap",360,1
B3795,13:24,2025-02-12,C2895,"Eggs,Soap,Cheese,Onions",285,1
B3796,11:54,2025-02-12,C2896,"Tomato,Butter,Shampoo,Cheese,Eggs,Onions",455,1
B3797,11:48,2025-02-12,C2897,"Eggs,Shampoo",180,1
B3798,14:24,2025-02-12,C2898,"Shampoo,Onions,Butter",215,1
B3799,09:13,2025-02-12,C2899,"Onions,Soap,Eggs,Bread,Milk,Tomato",295,1
B3800,13:23,2025-02-12,C2900,"Shampoo,Cheese,Milk,Onions,Soap,Tomato",375,1
B3801,16:09,2025-02-12,C2901,"Shampoo,Onions,Soap,Milk,Eggs,Butter",415,1
B3802,19:54,2025-02-12,C2902,"Butter,Milk,Rice,Onions,Bread,Eggs",395,1
B3803,19:56,2025-02-12,C2903,"Eggs,Soap",140,1
B3804,15:52,2025-02-12,C2904,"Tomato,Butter",130,1
B3805,14:23,2025-02-12,C2905,"Tomato,Onions,Eggs,Cheese,Bread,Rice",385,1
B3806,19:22,2025-02-12,C2906,"Rice,Bread,Tomato,Cheese,Soap",320,1
B3807,08:42,2025-02-12,C2907,"Butter,Eggs,Onions",215,1
B3808,13:57,2025-02-12,C2908,"Milk,Tomato,Shampoo,Cheese,Bread",340,1
B3809,16:49,2025-02-12,C2909,"Onions,Rice,Bread,Butter",245,1
B3810,08:52,2025-02-12,C2910,"Bread,Milk,Shampoo,Eggs",280,1
B3811,16:12,2025-02-12,C2911,"Tomato,Shampoo",120,1
B3812,17:02,2025-02-12,C2912,"Bread,Butter,Soap,Eggs,Cheese",400,1
B3813,15:44,2025-02-12,C2913,"Tomato,Rice,Cheese,Milk",290,1
B3814,10:42,2025-02-12,C2914,"Soap,Butter,Milk,Tomato",240,1
B3815,14:33,2025-02-12,C2915,"Cheese,Eggs,Milk,Soap,Shampoo",410,1
B3816,10:02,2025-02-13,C2916,"Butter,Cheese,Milk",280,1
B3817,10:47,2025-02-13,C2917,"Shampoo,Bread,Soap,Eggs",270,1
B3818,13:01,2025-02-13,C2918,"Shampoo,Onions,Milk",175,1
B3819,19:47,2025-02-13,C2919,"Soap,Shampoo,Milk,Bread,Onions,Rice",345,1
B3820,12:28,2025-02-13,C2920,"Bread,Cheese",160,1
B3821,16:43,2025-02-13,C2921,"Butter,Bread,Onions",165,1
B3822,11:51,2025-02-13,C2922,"Onions,Butter,Rice,Shampoo,Cheese",415,1
B3823,18:35,2025-02-13,C2923,"Eggs,Soap,Butter,Tomato,Onions,Cheese",415,1
B3824,16:56,2025-02-13,C2924,"Milk,Bread",100,1
B3825,17:41,2025-02-13,C2925,"Shampoo,Milk,Butter",250,1
B3826,19:40,2025-02-13,C2926,"Onions,Bread,Tomato,Butter,Eggs,Soap",335,1
B3827,09:10,2025-02-13,C2927,"Rice,Eggs,Milk,Tomato,Bread",300,1
B3828,13:39,2025-02-13,C2928,"Soap,Bread,Cheese",210,1
B3829,19:16,2025-02-13,C2929,"Onions,Cheese,Bread,Tomato,Soap,Butter",365,1
B3830,13:28,2025-02-13,C2930,"Onions,Milk,Butter,Bread",225,1
B3831,14:44,2025-02-13,C2931,"Bread,Tomato,Eggs,Rice",240,1
B3832,18:53,2025-02-13,C2932,"Butter,Bread,Shampoo,Milk,Tomato",320,1
B3833,16:01,2025-02-13,C2933,"Onions,Soap,Butter",175,1
B3834,18:14,2025-02-13,C2934,"Milk,Rice,Onions,Tomato,Soap,Cheese",365,1
B3835,17:54,2025-02-13,C2935,"Soap,Rice,Butter,Bread,Onions",295,1
B3836,19:28,2025-02-13,C2936,"Milk,Cheese,Bread,Tomato,Soap",300,1
B3837,09:09,2025-02-13,C2937,"Eggs,Rice,Soap",220,1
B3838,12:40,2025-02-13,C2938,"Soap,Milk,Eggs",200,1
B3839,16:50,2025-02-13,C2939,"Bread,Soap,Milk,Tomato,Eggs,Shampoo",360,1
B3840,08:59,2025-02-13,C2940,"Butter,Eggs,Soap,Shampoo,Rice,Onions",435,1
B3841,19:10,2025-02-13,C2941,"Bread,Rice,Eggs,Butter",310,1
B3842,19:39,2025-02-13,C2942,"Shampoo,Tomato,Soap,Cheese,Bread",330,1
B3843,09:18,2025-02-13,C2943,"Tomato,Eggs,Rice,Shampoo",290,1
B3844,17:57,2025-02-13,C2944,"Butter,Rice,Bread,Shampoo,Soap",360,1
B3845,08:34,2025-02-13,C2945,"Cheese,Rice",200,1
B3846,18:53,2025-02-13,C2946,"Cheese,Butter,Milk,Soap,Onions,Rice",435,1
B3847,16:12,2025-02-13,C2947,"Milk,Tomato,Rice,Onions",195,1
B3848,16:19,2025-02-13,C2948,"Bread,Soap,Eggs,Shampoo,Cheese,Onions",415,1
B3849,18:23,2025-02-13,C2949,"Butter,Soap",150,1
B3850,19:44,2025-02-13,C2950,"Eggs,Soap",140,1
B3851,09:17,2025-02-13,C2951,"Tomato,Bread,Onions,Shampoo,Milk,Cheese",365,1
B3852,08:23,2025-02-13,C2952,"Butter,Milk,Rice,Tomato,Eggs,Shampoo",450,1
B3853,15:56,2025-02-13,C2953,"Soap,Shampoo,Tomato,Cheese,Milk,Eggs",440,1
B3854,11:09,2025-02-13,C2954,"Onions,Shampoo",115,1
B3855,11:14,2025-02-13,C2955,"Tomato,Soap,Onions,Eggs",195,1
B3856,17:48,2025-02-13,C2956,"Onions,Cheese,Eggs,Milk",295,1
B3857,16:46,2025-02-13,C2957,"Butter,Soap,Tomato,Milk",240,1
B3858,17:23,2025-02-14,C2958,"Onions,Shampoo",115,1
B3859,18:24,2025-02-14,C2959,"Cheese,Soap,Rice,Bread,Eggs,Tomato",410,1
B3860,16:18,2025-02-14,C2960,"Bread,Butter",140,1
B3861,11:46,2025-02-14,C2961,"Onions,Soap,Bread,Shampoo,Eggs,Tomato",325,1
B3862,19:37,2025-02-14,C2962,"Cheese,Shampoo,Eggs,Soap,Tomato,Onions",405,1
B3863,19:46,2025-02-14,C2963,"Milk,Cheese,Butter,Eggs,Onions",395,1
B3864,14:49,2025-02-14,C2964,"Milk,Cheese",180,1
B3865,11:15,2025-02-14,C2965,"Milk,Butter,Cheese",280,1
B3866,18:13,2025-02-14,C2966,"Onions,Eggs,Butter,Shampoo,Cheese",425,1
B3867,17:31,2025-02-14,C2967,"Tomato,Onions",55,1
B3868,15:26,2025-02-14,C2968,"Cheese,Onions,Eggs,Butter",335,1
B3869,19:38,2025-02-14,C2969,"Rice,Bread,Milk",180,1
B3870,13:48,2025-02-14,C2970,"Bread,Shampoo,Tomato,Rice,Butter",340,1
B3871,12:16,2025-02-14,C2971,"Shampoo,Butter,Rice,Bread,Cheese,Onions",455,1
B3872,16:51,2025-02-14,C2972,"Tomato,Butter,Rice,Eggs",300,1
B3873,13:21,2025-02-14,C2973,"Rice,Cheese,Eggs",290,1
B3874,16:45,2025-02-14,C2974,"Eggs,Rice,Tomato",200,1
B3875,14:14,2025-02-14,C2975,"Bread,Butter,Soap,Milk,Rice",330,1
B3876,10:11,2025-02-14,C2976,"Eggs,Tomato,Milk",180,1
B3877,14:10,2025-02-14,C2977,"Cheese,Butter,Tomato",250,1
B3878,19:40,2025-02-14,C2978,"Soap,Tomato,Rice",160,1
B3879,09:39,2025-02-14,C2979,"Cheese,Eggs,Soap,Onions",285,1
B3880,10:56,2025-02-14,C2980,"Eggs,Milk,Bread,Cheese,Butter,Rice",490,1
B3881,09:23,2025-02-14,C2981,"Tomato,Rice",110,1
B3882,16:24,2025-02-14,C2982,"Soap,Shampoo,Cheese,Rice,Eggs",430,1
B3883,13:30,2025-02-14,C2983,"Onions,Milk,Rice,Soap,Bread",255,1
B3884,13:16,2025-02-14,C2984,"Bread,Butter,Tomato,Rice",250,1
